sample_id,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us
522,0x003ff35a,-1.581055,0,0,1,208,1.040
523,0x003ffcd7,-0.395020,0,0,1,209,1.045
524,0x00000c5a,1.543945,1,1,1,209,1.045
525,0x000002d5,0.354004,0,1,0,208,1.040
526,0x000001e9,0.238770,0,1,0,208,1.040
527,0x00002c48,5.535156,1,1,1,208,1.040
528,0x003ff691,-1.179199,0,0,1,209,1.045
529,0x003ff855,-0.958496,0,0,1,209,1.045
530,0x003ff2b3,-1.662598,0,0,1,208,1.040
531,0x003ffeaf,-0.164551,0,0,1,208,1.040
532,0x000000f2,0.118164,0,1,0,208,1.040
533,0x003fff58,-0.082031,0,0,1,209,1.045
534,0x003ff937,-0.848145,0,0,1,209,1.045
535,0x003feced,-2.384277,0,0,1,208,1.040
536,0x003ff5f1,-1.257324,0,0,1,208,1.040
537,0x003fec98,-2.425781,0,0,1,208,1.040
538,0x003ff6a5,-1.169434,0,0,1,209,1.045
539,0x000009c8,1.222656,1,1,1,209,1.045
540,0x000001ae,0.209961,0,1,0,208,1.040
541,0x00000080,0.062500,0,1,0,208,1.040
542,0x00000e13,1.759277,0,1,0,208,1.040
543,0x00001178,2.183594,1,1,1,209,1.045
544,0x003ff763,-1.076660,0,0,1,209,1.045
545,0x003ffa06,-0.747070,0,0,1,208,1.040
546,0x00003e06,7.752930,1,1,1,208,1.040
547,0x003ff725,-1.106934,0,0,1,208,1.040
548,0x000005b0,0.710938,0,1,0,209,1.045
549,0x00000a36,1.276367,0,1,0,209,1.045
550,0x00001410,2.507812,0,1,0,208,1.040
551,0x0000053d,0.654785,0,1,0,208,1.040
552,0x000003ce,0.475586,0,1,0,208,1.040
553,0x00000407,0.503418,0,1,0,209,1.045
554,0x003ffd03,-0.373535,0,0,1,209,1.045
555,0x00001d90,3.695312,1,1,1,208,1.040
556,0x00000065,0.049316,0,1,0,208,1.040
557,0x00001432,2.524414,0,1,0,208,1.040
558,0x000005ae,0.709961,1,1,1,209,1.045
559,0x0000093d,1.154785,0,1,0,209,1.045
560,0x003fe6f6,-3.129883,0,0,1,208,1.040
561,0x00000fc6,1.971680,0,1,0,208,1.040
562,0x003ffe03,-0.248535,0,0,1,208,1.040
563,0x003fffeb,-0.010254,0,0,1,209,1.045
564,0x003fed0e,-2.368164,0,0,1,209,1.045
565,0x000011c8,2.222656,1,1,1,208,1.040
566,0x00000b66,1.424805,0,1,0,208,1.040
567,0x003ffca3,-0.420410,1,0,0,208,1.040
568,0x003ffa92,-0.678711,0,0,1,209,1.045
569,0x003ffd54,-0.333984,0,0,1,209,1.045
570,0x000002e2,0.360352,0,1,0,208,1.040
571,0x003ff6b2,-1.163086,0,0,1,208,1.040
572,0x00001155,2.166504,0,1,0,208,1.040
573,0x003ffe0e,-0.243164,1,0,0,209,1.045
574,0x003ff987,-0.809082,0,0,1,209,1.045
575,0x000001ea,0.239258,0,1,0,208,1.040
576,0x00000b66,1.424805,1,1,1,208,1.040
577,0x000003a9,0.457520,0,1,0,208,1.040
578,0x003ff437,-1.473145,0,0,1,209,1.045
579,0x000014e9,2.613770,0,1,0,209,1.045
580,0x000005e0,0.734375,0,1,0,208,1.040
581,0x003ff337,-1.598145,0,0,1,208,1.040
582,0x0000187f,3.062012,0,1,0,208,1.040
583,0x003ffcb1,-0.413574,0,0,1,209,1.045
584,0x00001567,2.675293,1,1,1,209,1.045
585,0x003ff7c6,-1.028320,0,0,1,208,1.040
586,0x003ffe08,-0.246094,0,0,1,208,1.040
587,0x00000290,0.320312,0,1,0,208,1.040
588,0x003ff20f,-1.742676,0,0,1,209,1.045
589,0x000004d1,0.602051,0,1,0,209,1.045
590,0x00001851,3.039551,1,1,1,208,1.040
591,0x0000231d,4.389160,0,1,0,208,1.040
592,0x003ff998,-0.800781,0,0,1,208,1.040
593,0x000018c8,3.097656,1,1,1,209,1.045
594,0x003ff860,-0.953125,0,0,1,209,1.045
595,0x00003cf8,7.621094,1,1,1,208,1.040
596,0x003ffc1a,-0.487305,1,0,0,208,1.040
597,0x003ffa1b,-0.736816,0,0,1,208,1.040
598,0x003ffe72,-0.194336,0,0,1,209,1.045
599,0x0000194a,3.161133,0,1,0,209,1.045
600,0x00000094,0.072266,0,1,0,208,1.040
601,0x000000e5,0.111816,0,1,0,208,1.040
602,0x003ff77e,-1.063477,0,0,1,208,1.040
603,0x003fec0b,-2.494629,0,0,1,209,1.045
604,0x0000060c,0.755859,0,1,0,209,1.045
605,0x000019fb,3.247559,0,1,0,208,1.040
606,0x003ff9ba,-0.784180,0,0,1,208,1.040
607,0x00001275,2.307129,0,1,0,208,1.040
608,0x003ff371,-1.569824,0,0,1,209,1.045
609,0x00000089,0.066895,0,1,0,209,1.045
610,0x003ffc84,-0.435547,0,0,1,208,1.040
611,0x00000b76,1.432617,0,1,0,208,1.040
612,0x0000083e,1.030273,0,1,0,208,1.040
613,0x0000012c,0.146484,1,1,1,209,1.045
614,0x0000137d,2.436035,0,1,0,209,1.045
615,0x000010ee,2.116211,0,1,0,208,1.040
616,0x00000d95,1.697754,0,1,0,208,1.040
617,0x003fe907,-2.871582,0,0,1,208,1.040
618,0x003fff1a,-0.112305,0,0,1,209,1.045
619,0x0000017d,0.186035,0,1,0,209,1.045
620,0x000006ee,0.866211,0,1,0,208,1.040
621,0x003fff6d,-0.071777,0,0,1,208,1.040
622,0x00000137,0.151855,0,1,0,208,1.040
623,0x00001316,2.385742,0,1,0,209,1.045
624,0x00003ea0,7.828125,1,1,1,209,1.045
625,0x003ff8d5,-0.895996,0,0,1,208,1.040
626,0x003ff80b,-0.994629,1,0,0,208,1.040
627,0x00004e58,9.792969,1,1,1,208,1.040
628,0x00001074,2.056641,0,1,0,209,1.045
629,0x00002a98,5.324219,1,1,1,209,1.045
630,0x003ffc7e,-0.438477,0,0,1,208,1.040
631,0x003ff494,-1.427734,0,0,1,208,1.040
632,0x00001bcd,3.475098,0,1,0,208,1.040
633,0x000009e5,1.236816,0,1,0,209,1.045
634,0x00000654,0.791016,1,1,1,209,1.045
635,0x003ff9b6,-0.786133,0,0,1,208,1.040
636,0x003ffa4b,-0.713379,0,0,1,208,1.040
637,0x003ffdd8,-0.269531,0,0,1,208,1.040
638,0x003ffa51,-0.710449,0,0,1,209,1.045
639,0x00002bf1,5.492676,0,1,0,209,1.045
640,0x00000967,1.175293,0,1,0,208,1.040
641,0x003ff63f,-1.219238,0,0,1,208,1.040
642,0x003ff591,-1.304199,0,0,1,208,1.040
643,0x00003734,6.900391,0,1,0,209,1.045
644,0x000001d4,0.228516,0,1,0,209,1.045
645,0x003ff2ee,-1.633789,0,0,1,208,1.040
646,0x00001af1,3.367676,0,1,0,208,1.040
647,0x0000059a,0.700195,0,1,0,208,1.040
648,0x000012a4,2.330078,0,1,0,209,1.045
649,0x000012a3,2.329590,0,1,0,209,1.045
650,0x00000da6,1.706055,0,1,0,208,1.040
651,0x00000906,1.127930,0,1,0,208,1.040
652,0x0000100d,2.006348,0,1,0,208,1.040
653,0x000011c8,2.222656,0,1,0,209,1.045
654,0x003ffda3,-0.295410,0,0,1,209,1.045
655,0x0000107c,2.060547,0,1,0,208,1.040
656,0x003fffec,-0.009766,0,0,1,208,1.040
657,0x00000d3c,1.654297,1,1,1,208,1.040
658,0x003ffce1,-0.390137,0,0,1,209,1.045
659,0x000019ca,3.223633,1,1,1,209,1.045
660,0x003ffbc4,-0.529297,0,0,1,208,1.040
661,0x003ffaad,-0.665527,0,0,1,208,1.040
662,0x00001ebc,3.841797,0,1,0,208,1.040
663,0x003ff469,-1.448730,0,0,1,209,1.045
664,0x000009cf,1.226074,1,1,1,209,1.045
665,0x00002972,5.180664,1,1,1,208,1.040
666,0x00000bd4,1.478516,0,1,0,208,1.040
667,0x003ff5bd,-1.282715,0,0,1,208,1.040
668,0x00002baf,5.460449,1,1,1,209,1.045
669,0x003ffb37,-0.598145,0,0,1,209,1.045
670,0x003fecc9,-2.401855,0,0,1,208,1.040
671,0x00001330,2.398438,0,1,0,208,1.040
672,0x000015c4,2.720703,1,1,1,208,1.040
673,0x00000efb,1.872559,0,1,0,209,1.045
674,0x00000458,0.542969,0,1,0,209,1.045
675,0x00005dd1,11.727051,1,1,1,208,1.040
676,0x003ffe19,-0.237793,0,0,1,208,1.040
677,0x00000420,0.515625,0,1,0,208,1.040
678,0x000004cc,0.599609,0,1,0,209,1.045
679,0x003fee37,-2.223145,0,0,1,209,1.045
680,0x0000137b,2.435059,0,1,0,208,1.040
681,0x00000b3a,1.403320,0,1,0,208,1.040
682,0x003ff3fb,-1.502441,0,0,1,208,1.040
683,0x0000100e,2.006836,0,1,0,209,1.045
684,0x00001a81,3.312988,0,1,0,209,1.045
685,0x003ffa40,-0.718750,0,0,1,208,1.040
686,0x000014f3,2.618652,1,1,1,208,1.040
687,0x003ffc6b,-0.447754,0,0,1,208,1.040
688,0x0000035e,0.420898,1,1,1,209,1.045
689,0x00000416,0.510742,1,1,1,209,1.045
690,0x0000091d,1.139160,0,1,0,208,1.040
691,0x00000d8d,1.693848,0,1,0,208,1.040
692,0x00001359,2.418457,0,1,0,208,1.040
693,0x000021d1,4.227051,1,1,1,209,1.045
694,0x003ff7e5,-1.013184,0,0,1,209,1.045
695,0x003ffdac,-0.291016,0,0,1,208,1.040
696,0x0000051a,0.637695,0,1,0,208,1.040
697,0x003ffb5a,-0.581055,0,0,1,208,1.040
698,0x000011cc,2.224609,0,1,0,209,1.045
699,0x000007db,0.981934,0,1,0,209,1.045
700,0x00001cb4,3.587891,0,1,0,208,1.040
701,0x00000d5b,1.669434,0,1,0,208,1.040
702,0x003ffe16,-0.239258,0,0,1,208,1.040
703,0x003ffce1,-0.390137,0,0,1,209,1.045
704,0x00000461,0.547363,0,1,0,209,1.045
705,0x00001118,2.136719,0,1,0,208,1.040
706,0x00000e7a,1.809570,0,1,0,208,1.040
707,0x00001b64,3.423828,0,1,0,208,1.040
708,0x00002cb6,5.588867,0,1,0,209,1.045
709,0x003ffd81,-0.312012,0,0,1,209,1.045
710,0x000002ec,0.365234,0,1,0,208,1.040
711,0x00001177,2.183105,0,1,0,208,1.040
712,0x00000366,0.424805,0,1,0,208,1.040
713,0x00001778,2.933594,1,1,1,209,1.045
714,0x0000082a,1.020508,0,1,0,209,1.045
715,0x00000e40,1.781250,0,1,0,208,1.040
716,0x000010ed,2.115723,0,1,0,208,1.040
717,0x000031c0,6.218750,1,1,1,208,1.040
718,0x003fff8e,-0.055664,0,0,1,209,1.045
719,0x000008ea,1.114258,1,1,1,209,1.045
720,0x0000070c,0.880859,0,1,0,208,1.040
721,0x003ff479,-1.440918,0,0,1,208,1.040
722,0x003ffb11,-0.616699,0,0,1,208,1.040
723,0x00000851,1.039551,0,1,0,209,1.045
724,0x003ff21f,-1.734863,0,0,1,209,1.045
725,0x003ffaf0,-0.632812,0,0,1,208,1.040
726,0x000013a3,2.454590,0,1,0,208,1.040
727,0x0000086f,1.054199,1,1,1,208,1.040
728,0x003ff023,-1.982910,0,0,1,209,1.045
729,0x00000eb4,1.837891,0,1,0,209,1.045
730,0x00001aee,3.366211,0,1,0,208,1.040
731,0x0000204e,4.038086,0,1,0,208,1.040
732,0x003ffe40,-0.218750,0,0,1,208,1.040
733,0x0000068b,0.817871,0,1,0,209,1.045
734,0x003ffdcb,-0.275879,0,0,1,209,1.045
735,0x003ff9c1,-0.780762,0,0,1,208,1.040
736,0x003ff2ad,-1.665527,0,0,1,208,1.040
737,0x003ff3dc,-1.517578,0,0,1,208,1.040
738,0x0000237a,4.434570,1,1,1,209,1.045
739,0x00000dde,1.733398,0,1,0,209,1.045
740,0x003ff5be,-1.282227,0,0,1,208,1.040
741,0x00000ce5,1.611816,0,1,0,208,1.040
742,0x00000b66,1.424805,0,1,0,208,1.040
743,0x00001036,2.026367,1,1,1,209,1.045
744,0x003ffd83,-0.311035,0,0,1,209,1.045
745,0x000025fa,4.747070,1,1,1,208,1.040
746,0x003fff45,-0.091309,0,0,1,208,1.040
747,0x000009c1,1.219238,0,1,0,208,1.040
748,0x0000031f,0.390137,0,1,0,209,1.045
749,0x00002603,4.751465,0,1,0,209,1.045
750,0x00000d9e,1.702148,0,1,0,208,1.040
751,0x003fff04,-0.123047,0,0,1,208,1.040
752,0x003ffd52,-0.334961,0,0,1,208,1.040
753,0x003ff99c,-0.798828,0,0,1,209,1.045
754,0x000001e4,0.236328,0,1,0,209,1.045
755,0x000006fe,0.874023,0,1,0,208,1.040
756,0x00000241,0.281738,0,1,0,208,1.040
757,0x00000a81,1.312988,0,1,0,208,1.040
758,0x003fff0d,-0.118652,0,0,1,209,1.045
759,0x003ff185,-1.810059,0,0,1,209,1.045
760,0x003ffdb7,-0.285645,0,0,1,208,1.040
761,0x003ff917,-0.863770,0,0,1,208,1.040
762,0x00000c55,1.541504,0,1,0,208,1.040
763,0x00001193,2.196777,0,1,0,209,1.045
764,0x003ffbd9,-0.519043,0,0,1,209,1.045
765,0x00000f5a,1.918945,0,1,0,208,1.040
766,0x00000348,0.410156,0,1,0,208,1.040
767,0x003febe1,-2.515137,0,0,1,208,1.040
768,0x0000002c,0.021484,0,1,0,209,1.045
769,0x00000f8d,1.943848,0,1,0,209,1.045
770,0x003fff67,-0.074707,0,0,1,208,1.040
771,0x00000ced,1.615723,0,1,0,208,1.040
772,0x003fff45,-0.091309,0,0,1,208,1.040
773,0x003fe9ea,-2.760742,0,0,1,209,1.045
774,0x00000745,0.908691,1,1,1,209,1.045
775,0x00001cd7,3.604980,0,1,0,208,1.040
776,0x003ff93a,-0.846680,0,0,1,208,1.040
777,0x003ff979,-0.815918,0,0,1,208,1.040
778,0x00001372,2.430664,1,1,1,209,1.045
779,0x0000108f,2.069824,0,1,0,209,1.045
780,0x00000ccb,1.599121,0,1,0,208,1.040
781,0x000020b6,4.088867,1,1,1,208,1.040
782,0x00000789,0.941895,0,1,0,208,1.040
783,0x003ffe49,-0.214355,1,0,0,209,1.045
784,0x000000c1,0.094238,0,1,0,209,1.045
785,0x003fff0d,-0.118652,0,0,1,208,1.040
786,0x00000edd,1.857910,0,1,0,208,1.040
787,0x003ff437,-1.473145,0,0,1,208,1.040
788,0x003ff49f,-1.422363,0,0,1,209,1.045
789,0x003ff806,-0.997070,0,0,1,209,1.045
790,0x003ff496,-1.426758,0,0,1,208,1.040
791,0x00002eb8,5.839844,1,1,1,208,1.040
792,0x00000978,1.183594,1,1,1,208,1.040
793,0x003ffe94,-0.177734,0,0,1,209,1.045
794,0x00000988,1.191406,0,1,0,209,1.045
795,0x003ffbd9,-0.519043,1,0,0,208,1.040
796,0x00000ee3,1.860840,0,1,0,208,1.040
797,0x00001767,2.925293,0,1,0,208,1.040
798,0x00000498,0.574219,0,1,0,209,1.045
799,0x000011b1,2.211426,0,1,0,209,1.045
800,0x00000a59,1.293457,0,1,0,208,1.040
801,0x003fff20,-0.109375,0,0,1,208,1.040
802,0x000015c1,2.719238,1,1,1,208,1.040
803,0x00001021,2.016113,0,1,0,209,1.045
804,0x000005ce,0.725586,0,1,0,209,1.045
805,0x003ff66e,-1.196289,0,0,1,208,1.040
806,0x00000a2b,1.270996,0,1,0,208,1.040
807,0x003ffac9,-0.651855,0,0,1,208,1.040
808,0x0000164d,2.787598,1,1,1,209,1.045
809,0x00003004,6.001953,1,1,1,209,1.045
810,0x0000066d,0.803223,1,1,1,208,1.040
811,0x0000196b,3.177246,0,1,0,208,1.040
812,0x00001011,2.008301,0,1,0,208,1.040
813,0x000014b0,2.585938,0,1,0,209,1.045
814,0x003ff693,-1.178223,0,0,1,209,1.045
815,0x003ffc33,-0.475098,0,0,1,208,1.040
816,0x00000d55,1.666504,0,1,0,208,1.040
817,0x003ffb03,-0.623535,0,0,1,208,1.040
818,0x000015ff,2.749512,0,1,0,209,1.045
819,0x00000028,0.019531,1,1,1,209,1.045
820,0x000002bb,0.341309,0,1,0,208,1.040
821,0x0000097a,1.184570,0,1,0,208,1.040
822,0x00001edb,3.856934,0,1,0,208,1.040
823,0x000001ea,0.239258,0,1,0,209,1.045
824,0x00000156,0.166992,0,1,0,209,1.045
825,0x003ff043,-1.967285,0,0,1,208,1.040
826,0x000013a1,2.453613,0,1,0,208,1.040
827,0x00000a9b,1.325684,0,1,0,208,1.040
828,0x00001a64,3.298828,0,1,0,209,1.045
829,0x00000dec,1.740234,0,1,0,209,1.045
830,0x003ffc98,-0.425781,0,0,1,208,1.040
831,0x000007b2,0.961914,0,1,0,208,1.040
832,0x00000b24,1.392578,0,1,0,208,1.040
833,0x00000f1f,1.890137,0,1,0,209,1.045
834,0x003ffb80,-0.562500,0,0,1,209,1.045
835,0x003fff44,-0.091797,0,0,1,208,1.040
836,0x00000fe7,1.987793,0,1,0,208,1.040
837,0x000011a8,2.207031,1,1,1,208,1.040
838,0x003ff300,-1.625000,0,0,1,209,1.045
839,0x003ff14e,-1.836914,0,0,1,209,1.045
840,0x003fe624,-3.232422,0,0,1,208,1.040
841,0x00000734,0.900391,0,1,0,208,1.040
842,0x003ff5ff,-1.250488,0,0,1,208,1.040
843,0x003ffb4c,-0.587891,0,0,1,209,1.045
844,0x003ff7f7,-1.004395,0,0,1,209,1.045
845,0x00001994,3.197266,1,1,1,208,1.040
846,0x00000893,1.071777,0,1,0,208,1.040
847,0x000003eb,0.489746,0,1,0,208,1.040
848,0x000010cf,2.101074,0,1,0,209,1.045
849,0x000009c6,1.221680,0,1,0,209,1.045
850,0x0000160e,2.756836,0,1,0,208,1.040
851,0x003ffc7a,-0.440430,0,0,1,208,1.040
852,0x00000de8,1.738281,1,1,1,208,1.040
853,0x003ff051,-1.960449,0,0,1,209,1.045
854,0x0000154d,2.662598,1,1,1,209,1.045
855,0x003ff63a,-1.221680,0,0,1,208,1.040
856,0x0000481e,9.014648,1,1,1,208,1.040
857,0x003ff485,-1.435059,0,0,1,208,1.040
858,0x0000126f,2.304199,0,1,0,209,1.045
859,0x003ff428,-1.480469,0,0,1,209,1.045
860,0x003fff1c,-0.111328,0,0,1,208,1.040
861,0x00000e3b,1.778809,0,1,0,208,1.040
862,0x00000d7e,1.686523,0,1,0,208,1.040
863,0x003ff9ea,-0.760742,0,0,1,209,1.045
864,0x000002ea,0.364258,0,1,0,209,1.045
865,0x00001cad,3.584473,0,1,0,208,1.040
866,0x003ffc43,-0.467285,0,0,1,208,1.040
867,0x000007f8,0.996094,0,1,0,208,1.040
868,0x003ff4e1,-1.390137,0,0,1,209,1.045
869,0x0000226c,4.302734,1,1,1,209,1.045
870,0x003ff6a4,-1.169922,0,0,1,208,1.040
871,0x003ff75b,-1.080566,0,0,1,208,1.040
872,0x00001990,3.195312,0,1,0,208,1.040
873,0x000010a6,2.081055,0,1,0,209,1.045
874,0x003ff9be,-0.782227,0,0,1,209,1.045
875,0x003ff06a,-1.948242,0,0,1,208,1.040
876,0x003fe3fa,-3.502930,0,0,1,208,1.040
877,0x003ff780,-1.062500,0,0,1,208,1.040
878,0x003ff8da,-0.893555,0,0,1,209,1.045
879,0x003ff938,-0.847656,0,0,1,209,1.045
880,0x00000bd8,1.480469,0,1,0,208,1.040
881,0x00000b5d,1.420410,1,1,1,208,1.040
882,0x000003d7,0.479980,0,1,0,208,1.040
883,0x000005de,0.733398,0,1,0,209,1.045
884,0x00000698,0.824219,0,1,0,209,1.045
885,0x00001ac2,3.344727,0,1,0,208,1.040
886,0x00000a74,1.306641,0,1,0,208,1.040
887,0x003ffae1,-0.640137,0,0,1,208,1.040
888,0x00002ab9,5.340332,1,1,1,209,1.045
889,0x0000385f,7.046387,0,1,0,209,1.045
890,0x00000595,0.697754,0,1,0,208,1.040
891,0x003ffea2,-0.170898,0,0,1,208,1.040
892,0x003ff080,-1.937500,0,0,1,208,1.040
893,0x003ffc1f,-0.484863,0,0,1,209,1.045
894,0x00001696,2.823242,1,1,1,209,1.045
895,0x003ff6af,-1.164551,0,0,1,208,1.040
896,0x00002c1d,5.514160,1,1,1,208,1.040
897,0x003ffcc5,-0.403809,0,0,1,208,1.040
898,0x003ffe51,-0.210449,0,0,1,209,1.045
899,0x00001301,2.375488,0,1,0,209,1.045
900,0x00000149,0.160645,0,1,0,208,1.040
901,0x003feb10,-2.617188,0,0,1,208,1.040
902,0x000001e1,0.234863,0,1,0,208,1.040
903,0x000007f8,0.996094,0,1,0,209,1.045
904,0x00000f8a,1.942383,1,1,1,209,1.045
905,0x00000b40,1.406250,0,1,0,208,1.040
906,0x00001896,3.073242,0,1,0,208,1.040
907,0x003ffb58,-0.582031,0,0,1,208,1.040
908,0x003ff73c,-1.095703,0,0,1,209,1.045
909,0x003ffe4f,-0.211426,0,0,1,209,1.045
910,0x003ff0c8,-1.902344,0,0,1,208,1.040
911,0x003fff9e,-0.047852,0,0,1,208,1.040
912,0x000001b3,0.212402,1,1,1,208,1.040
913,0x000001b9,0.215332,0,1,0,209,1.045
914,0x000007ed,0.990723,1,1,1,209,1.045
915,0x00001350,2.414062,0,1,0,208,1.040
916,0x00004f0b,9.880371,1,1,1,208,1.040
917,0x00001693,2.821777,0,1,0,208,1.040
918,0x00000bae,1.459961,0,1,0,209,1.045
919,0x00000b18,1.386719,0,1,0,209,1.045
920,0x000014c9,2.598145,0,1,0,208,1.040
921,0x00001740,2.906250,1,1,1,208,1.040
922,0x003ff37d,-1.563965,0,0,1,208,1.040
923,0x00003288,6.316406,1,1,1,209,1.045
924,0x003ffb09,-0.620605,1,0,0,209,1.045
925,0x00000a5d,1.295410,1,1,1,208,1.040
926,0x003ff726,-1.106445,0,0,1,208,1.040
927,0x003ffa61,-0.702637,0,0,1,208,1.040
928,0x00000ad0,1.351562,0,1,0,209,1.045
929,0x0000048f,0.569824,0,1,0,209,1.045
930,0x000000c1,0.094238,0,1,0,208,1.040
931,0x00001348,2.410156,0,1,0,208,1.040
932,0x003ffe56,-0.208008,0,0,1,208,1.040
933,0x00001b25,3.393066,1,1,1,209,1.045
934,0x000010b3,2.087402,0,1,0,209,1.045
935,0x00000006,0.002930,0,1,0,208,1.040
936,0x003fed7c,-2.314453,0,0,1,208,1.040
937,0x003fff34,-0.099609,1,0,0,208,1.040
938,0x00000375,0.432129,0,1,0,209,1.045
939,0x00000755,0.916504,0,1,0,209,1.045
940,0x00000d8f,1.694824,0,1,0,208,1.040
941,0x003ffab7,-0.660645,0,0,1,208,1.040
942,0x000012ef,2.366699,0,1,0,208,1.040
943,0x000014d9,2.605957,0,1,0,209,1.045
944,0x00000ac0,1.343750,0,1,0,209,1.045
945,0x000008ee,1.116211,0,1,0,208,1.040
946,0x00001668,2.800781,0,1,0,208,1.040
947,0x00000e4d,1.787598,0,1,0,208,1.040
948,0x003ffc15,-0.489746,0,0,1,209,1.045
949,0x00000c9a,1.575195,0,1,0,209,1.045
950,0x00002c29,5.520020,1,1,1,208,1.040
951,0x003fec54,-2.458984,0,0,1,208,1.040
952,0x00001159,2.168457,0,1,0,208,1.040
953,0x00000026,0.018555,0,1,0,209,1.045
954,0x00002335,4.400879,0,1,0,209,1.045
955,0x000004f4,0.619141,0,1,0,208,1.040
956,0x003ff896,-0.926758,0,0,1,208,1.040
957,0x000013b1,2.461426,0,1,0,208,1.040
958,0x000007f2,0.993164,0,1,0,209,1.045
959,0x00000e96,1.823242,0,1,0,209,1.045
960,0x003ff650,-1.210938,0,0,1,208,1.040
961,0x00006c38,13.527344,1,1,1,208,1.040
962,0x00001099,2.074707,0,1,0,208,1.040
963,0x003ff886,-0.934570,0,0,1,209,1.045
964,0x00000dbe,1.717773,0,1,0,209,1.045
965,0x003ff830,-0.976562,0,0,1,208,1.040
966,0x000003d9,0.480957,1,1,1,208,1.040
967,0x0000237c,4.435547,0,1,0,208,1.040
968,0x003ff825,-0.981934,0,0,1,209,1.045
969,0x0000008b,0.067871,0,1,0,209,1.045
970,0x00001d22,3.641602,1,1,1,208,1.040
971,0x000012b9,2.340332,1,1,1,208,1.040
972,0x000012fb,2.372559,0,1,0,208,1.040
973,0x0000019e,0.202148,0,1,0,209,1.045
974,0x003ff33a,-1.596680,0,0,1,209,1.045
975,0x00003102,6.125977,0,1,0,208,1.040
976,0x003ffdde,-0.266602,0,0,1,208,1.040
977,0x003fef38,-2.097656,0,0,1,208,1.040
978,0x00000457,0.542480,0,1,0,209,1.045
979,0x000019b6,3.213867,0,1,0,209,1.045
980,0x003ff80a,-0.995117,0,0,1,208,1.040
981,0x003ff3c9,-1.526855,0,0,1,208,1.040
982,0x003ff073,-1.943848,0,0,1,208,1.040
983,0x003ff263,-1.701660,0,0,1,209,1.045
984,0x00001275,2.307129,1,1,1,209,1.045
985,0x00000b6b,1.427246,0,1,0,208,1.040
986,0x003ffcf2,-0.381836,0,0,1,208,1.040
987,0x003ff17a,-1.815430,0,0,1,208,1.040
988,0x000008a2,1.079102,0,1,0,209,1.045
989,0x00000453,0.540527,0,1,0,209,1.045
990,0x003ffe37,-0.223145,0,0,1,208,1.040
991,0x003ff837,-0.973145,0,0,1,208,1.040
992,0x00000a0d,1.256348,1,1,1,208,1.040
993,0x003ffe50,-0.210938,0,0,1,209,1.045
994,0x003ffad7,-0.645020,0,0,1,209,1.045
995,0x000007ad,0.959473,0,1,0,208,1.040
996,0x0000098a,1.192383,1,1,1,208,1.040
997,0x00000851,1.039551,0,1,0,208,1.040
998,0x0000087f,1.062012,0,1,0,209,1.045
999,0x00000051,0.039551,0,1,0,209,1.045
